datetime,month,day,hour,dayofweek,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,registered
2011-06-03 23:00:00,6,3,23,4,1,0,0,2,9.02,9.85,100,27.9993,9
2011-10-17 14:00:00,10,17,14,0,4,0,1,1,23.78,27.275,49,12.998,122
2012-06-08 18:00:00,6,8,18,4,3,0,1,1,33.62,37.12,41,8.9981,743
2011-06-11 07:00:00,6,11,7,5,4,0,0,1,10.66,13.635,87,7.0015,24
2012-09-19 08:00:00,9,19,8,2,3,0,1,1,21.32,25.0,59,15.0013,758
2012-06-08 02:00:00,6,8,2,4,3,0,1,2,29.52,34.85,79,8.9981,5
2012-01-02 01:00:00,1,2,1,0,1,0,1,1,18.04,21.97,41,19.0012,4
2011-12-06 15:00:00,12,6,15,1,2,0,0,1,32.8,38.635,59,19.9995,218
2011-11-14 14:00:00,11,14,14,0,4,0,1,1,25.42,31.06,46,30.0026,138
2011-08-15 05:00:00,8,15,5,0,3,0,1,2,24.6,27.275,88,12.998,14
2011-10-02 02:00:00,10,2,2,6,1,0,1,3,5.74,7.575,80,8.9981,3
2011-01-02 03:00:00,1,2,3,6,1,0,1,2,6.56,11.365,69,0.0,2
2012-08-11 17:00:00,8,11,17,5,4,0,1,1,16.4,20.455,20,19.9995,556
2012-01-15 02:00:00,1,15,2,6,1,0,0,2,6.56,6.82,47,19.0012,38
2011-02-11 07:00:00,2,11,7,4,4,0,1,1,12.3,16.665,81,0.0,240
2012-02-15 01:00:00,2,15,1,2,1,0,1,1,13.94,18.18,53,0.0,5
2011-03-17 01:00:00,3,17,1,3,1,0,1,1,14.76,17.425,71,15.0013,11
2011-01-05 05:00:00,1,5,5,2,2,0,0,1,16.4,20.455,82,6.0032,10
2011-04-07 10:00:00,4,7,10,3,3,1,0,2,31.16,34.85,55,6.0032,114
2011-08-12 10:00:00,8,12,10,4,4,0,1,1,10.66,11.365,52,22.0028,109
2012-04-11 13:00:00,4,11,13,2,4,0,0,1,16.4,20.455,43,15.0013,371
2012-05-17 23:00:00,5,17,23,3,2,0,1,1,22.14,25.76,49,8.9981,137
2011-09-13 12:00:00,9,13,12,1,3,0,1,1,29.52,33.335,58,15.0013,144
2011-08-07 16:00:00,8,7,16,6,3,0,1,3,27.88,31.82,83,30.0026,105
2011-05-18 16:00:00,5,18,16,2,2,0,1,1,24.6,29.545,73,12.998,241
2011-01-08 03:00:00,1,8,3,5,3,0,1,1,28.7,33.335,79,11.0014,4
2012-05-02 07:00:00,5,2,7,2,1,0,0,2,9.84,12.12,75,11.0014,16
2012-11-16 21:00:00,11,16,21,4,4,0,1,1,13.94,16.665,49,12.998,157
2012-09-14 11:00:00,9,14,11,4,3,0,1,2,27.88,31.82,61,7.0015,196
2011-04-19 22:00:00,4,19,22,1,2,0,1,1,19.68,23.485,77,6.0032,109
2011-10-15 14:00:00,10,15,14,5,4,0,0,1,24.6,31.06,33,31.0009,230
2011-11-17 11:00:00,11,17,11,3,4,0,1,3,13.12,15.15,66,22.0028,93
2012-03-10 02:00:00,3,10,2,5,4,0,1,2,25.42,27.275,94,0.0,7
2012-01-02 00:00:00,1,2,0,0,1,0,1,1,18.04,21.97,38,19.0012,31
2012-05-16 03:00:00,5,16,3,2,2,0,1,1,22.96,26.515,88,7.0015,5
2011-08-05 04:00:00,8,5,4,4,2,0,0,1,17.22,21.21,82,0.0,8
2012-10-10 17:00:00,10,10,17,2,4,0,1,1,23.78,27.275,43,15.0013,857
2011-06-13 16:00:00,6,13,16,0,2,0,1,1,28.7,31.82,37,27.9993,262
2011-04-19 01:00:00,4,19,1,1,2,0,1,1,18.86,22.725,63,15.0013,2
2012-06-18 12:00:00,6,18,12,0,2,0,1,3,22.96,26.515,78,8.9981,139
2011-06-02 10:00:00,6,2,10,3,1,0,0,1,12.3,14.395,52,16.9979,74
2012-10-14 01:00:00,10,14,1,6,4,0,0,1,17.22,21.21,77,19.0012,96
2012-07-19 16:00:00,7,19,16,3,3,0,1,1,34.44,38.635,47,6.0032,288
2012-01-14 08:00:00,1,14,8,5,1,0,0,1,4.92,7.575,54,7.0015,89
2011-03-18 10:00:00,3,18,10,4,1,0,1,1,21.32,25.0,53,19.0012,74
2012-12-18 02:00:00,12,18,2,1,4,0,1,2,18.04,21.97,88,15.0013,5
2011-03-06 11:00:00,3,6,11,6,2,0,1,1,26.24,31.06,31,22.0028,135
2012-10-02 18:00:00,10,2,18,1,1,0,1,3,12.3,15.15,61,8.9981,345
2011-01-12 02:00:00,1,12,2,2,4,0,1,1,10.66,11.365,56,19.9995,8
2011-03-10 23:00:00,3,10,23,3,4,0,1,2,16.4,20.455,82,7.0015,43
2011-03-02 08:00:00,3,2,8,2,1,0,1,1,5.74,6.06,50,23.9994,184
2012-03-11 08:00:00,3,11,8,6,4,0,0,2,13.94,15.15,46,19.9995,132
2011-06-07 01:00:00,6,7,1,1,3,0,1,1,28.7,33.335,74,8.9981,11
2012-01-09 02:00:00,1,9,2,0,3,0,0,1,28.7,32.575,70,11.0014,61
2011-08-03 20:00:00,8,3,20,2,1,0,1,1,13.12,16.665,39,6.0032,74
2011-08-12 02:00:00,8,12,2,4,4,0,1,1,11.48,13.635,65,15.0013,4
2012-08-15 23:00:00,8,15,23,2,3,0,1,1,27.88,31.82,65,7.0015,120
2012-01-05 13:00:00,1,5,13,3,2,0,1,2,29.52,33.335,51,15.0013,208
2011-08-04 15:00:00,8,4,15,3,2,0,1,3,13.94,15.91,87,15.0013,24
2012-03-19 18:00:00,3,19,18,0,1,0,1,1,26.24,31.06,57,16.9979,681
2011-06-16 09:00:00,6,16,9,3,2,0,1,2,25.42,30.305,65,12.998,232
2011-11-19 02:00:00,11,19,2,5,4,0,0,1,9.84,12.12,56,11.0014,34
2012-07-07 06:00:00,7,7,6,5,3,0,0,1,30.34,35.605,74,7.0015,27
2012-06-06 00:00:00,6,6,0,2,2,0,1,1,21.32,25.0,59,6.0032,46
2012-09-13 03:00:00,9,13,3,3,3,0,1,1,21.32,25.0,83,0.0,9
2011-02-11 17:00:00,2,11,17,4,4,0,1,1,18.04,21.97,62,12.998,523
2011-05-19 01:00:00,5,19,1,3,2,0,1,1,20.5,24.24,94,0.0,4
2012-09-01 07:00:00,9,1,7,5,1,0,1,2,9.02,12.12,60,7.0015,239
2011-12-04 03:00:00,12,4,3,6,2,0,1,2,23.78,27.275,56,8.9981,1
2012-04-12 00:00:00,4,12,0,3,4,0,1,1,17.22,21.21,88,7.0015,49
2012-04-08 06:00:00,4,8,6,6,3,0,0,1,28.7,33.335,84,15.0013,37
2011-02-05 15:00:00,2,5,15,5,2,0,1,1,27.06,31.06,61,12.998,110
2011-03-09 10:00:00,3,9,10,2,3,0,0,3,27.06,31.06,65,16.9979,168
2011-03-04 09:00:00,3,4,9,4,2,0,0,1,14.76,15.91,50,32.9975,74
2011-12-19 07:00:00,12,19,7,0,4,0,1,1,7.38,10.605,74,7.0015,187
2012-08-03 21:00:00,8,3,21,4,1,0,1,1,24.6,31.06,43,26.0027,206
2012-05-19 00:00:00,5,19,0,5,2,0,0,1,21.32,25.0,48,7.0015,118
2011-11-05 20:00:00,11,5,20,5,2,0,1,1,22.14,25.76,64,8.9981,245
2011-03-08 05:00:00,3,8,5,1,3,0,1,2,31.16,34.85,55,6.0032,22
2011-10-11 02:00:00,10,11,2,1,4,0,1,2,15.58,19.695,94,0.0,5
2011-03-19 00:00:00,3,19,0,5,1,0,0,2,24.6,31.06,53,16.9979,50
2012-02-07 06:00:00,2,7,6,1,3,0,1,1,28.7,32.575,58,7.0015,132
2012-01-13 17:00:00,1,13,17,4,1,0,1,1,11.48,12.12,33,27.9993,317
2012-04-03 23:00:00,4,3,23,1,1,0,0,1,10.66,12.88,41,12.998,24
2012-09-14 10:00:00,9,14,10,4,3,0,1,2,27.88,31.82,65,0.0,171
2012-07-11 12:00:00,7,11,12,2,4,0,1,2,13.12,15.15,53,19.0012,188
2012-03-09 14:00:00,3,9,14,4,3,1,0,1,30.34,34.85,70,19.9995,349
2012-08-17 09:00:00,8,17,9,4,3,0,1,1,28.7,12.12,58,7.0015,320
2011-07-14 05:00:00,7,14,5,3,3,0,1,1,24.6,31.06,56,15.0013,22
2012-05-05 19:00:00,5,5,19,5,2,0,0,2,25.42,29.545,73,22.0028,254
2011-06-10 23:00:00,6,10,23,4,4,0,1,1,18.04,21.97,88,6.0032,81
2011-10-11 17:00:00,10,11,17,1,4,0,1,3,14.76,17.425,81,15.0013,168
2011-05-19 08:00:00,5,19,8,3,2,0,1,2,21.32,25.0,88,0.0,453
2011-09-19 08:00:00,9,19,8,0,3,0,1,2,21.32,25.0,77,8.9981,391
2012-09-11 14:00:00,9,11,14,1,4,0,1,1,18.86,22.725,38,12.998,207
2011-07-04 13:00:00,7,4,13,0,2,0,1,2,21.32,25.0,48,6.0032,99
2011-04-05 13:00:00,4,5,13,1,2,0,1,2,18.86,22.725,59,30.0026,128
2012-10-03 16:00:00,10,3,16,2,1,0,0,1,14.76,18.18,23,0.0,275
2012-04-05 10:00:00,4,5,10,3,2,0,1,2,25.42,29.545,73,8.9981,154
2012-04-05 12:00:00,4,5,12,3,2,0,1,3,25.42,29.545,78,23.9994,125
2012-05-07 01:00:00,5,7,1,0,3,0,1,1,30.34,33.335,51,19.0012,24
2012-07-06 22:00:00,7,6,22,4,2,0,1,1,24.6,31.06,46,11.0014,193
2011-03-06 04:00:00,3,6,4,6,2,0,1,1,21.32,25.0,48,22.0028,5
2011-01-09 19:00:00,1,9,19,6,3,0,1,1,28.7,32.575,58,11.0014,364
2012-10-02 11:00:00,10,2,11,1,1,0,1,2,11.48,14.395,45,7.0015,134
2012-08-08 13:00:00,8,8,13,2,3,0,1,2,32.8,37.12,52,0.0,212
2012-05-17 17:00:00,5,17,17,3,2,0,1,1,27.06,31.06,31,8.9981,719
2012-02-04 02:00:00,2,4,2,5,2,0,1,3,18.04,21.97,94,8.9981,3
2012-05-08 01:00:00,5,8,1,1,3,0,0,1,30.34,34.85,70,16.9979,79
2012-08-07 07:00:00,8,7,7,1,3,0,0,1,32.8,40.15,66,0.0,33
2011-12-07 17:00:00,12,7,17,2,3,0,1,1,36.08,40.91,44,19.0012,380
2012-07-19 06:00:00,7,19,6,3,3,0,1,1,29.52,34.09,66,8.9981,144
2011-09-10 04:00:00,9,10,4,5,4,0,0,1,18.04,21.97,88,0.0,7
2011-07-03 19:00:00,7,3,19,6,1,0,1,1,12.3,14.395,33,15.0013,134
2011-01-08 20:00:00,1,8,20,5,3,0,1,1,29.52,34.09,62,15.0013,256
2011-05-08 21:00:00,5,8,21,6,3,0,1,1,28.7,32.575,65,12.998,119
2011-03-03 00:00:00,3,3,0,3,1,0,1,1,9.84,9.85,30,31.0009,10
2012-09-05 08:00:00,9,5,8,2,2,0,1,2,24.6,28.03,83,8.9981,594
2011-08-14 12:00:00,8,14,12,6,3,0,0,2,28.7,33.335,79,15.0013,183
2012-10-14 12:00:00,10,14,12,6,4,0,0,1,25.42,31.06,46,22.0028,362
2012-11-09 22:00:00,11,9,22,4,3,0,1,1,22.96,26.515,64,7.0015,189
2011-04-08 17:00:00,4,8,17,4,3,0,1,1,31.16,35.605,62,22.0028,464
2012-10-06 20:00:00,10,6,20,5,2,0,0,1,31.16,34.09,48,11.0014,250
2012-12-10 03:00:00,12,10,3,0,4,0,1,1,14.76,18.18,76,6.0032,6
2012-12-13 21:00:00,12,13,21,3,4,0,1,1,11.48,15.91,48,0.0,200
2012-05-08 19:00:00,5,8,19,1,3,0,0,1,28.7,33.335,84,15.0013,139
2012-04-13 13:00:00,4,13,13,4,2,0,1,1,21.32,25.0,27,19.0012,246
2012-08-15 14:00:00,8,15,14,2,3,0,1,2,31.16,34.85,52,19.9995,161
2012-06-06 12:00:00,6,6,12,2,2,0,1,1,25.42,31.06,38,0.0,235
2011-08-16 19:00:00,8,16,19,1,3,0,1,1,30.34,33.335,48,12.998,320
2012-04-09 07:00:00,4,9,7,0,3,0,1,2,27.88,31.82,89,7.0015,480
2012-11-09 00:00:00,11,9,0,4,3,0,1,1,21.32,25.0,59,7.0015,27
2011-12-01 19:00:00,12,1,19,3,1,0,1,1,7.38,7.575,47,27.9993,82
2012-01-09 05:00:00,1,9,5,0,3,0,0,1,27.88,31.82,79,0.0,20
2011-02-17 08:00:00,2,17,8,3,1,0,1,1,13.12,16.665,57,6.0032,267
2011-10-09 00:00:00,10,9,0,6,3,0,0,1,25.42,27.275,94,0.0,84
2011-07-15 15:00:00,7,15,15,4,3,0,1,1,29.52,32.575,45,11.0014,163
2011-03-06 03:00:00,3,6,3,6,2,0,1,1,22.14,25.76,49,15.0013,5
2011-02-04 19:00:00,2,4,19,4,2,0,0,1,14.76,16.665,53,23.9994,77
2011-10-15 01:00:00,10,15,1,5,4,0,0,1,18.86,22.725,55,16.9979,64
2011-09-01 15:00:00,9,1,15,3,1,0,0,1,9.02,9.85,35,23.9994,77
2011-10-18 08:00:00,10,18,8,1,4,0,1,1,20.5,24.24,77,6.0032,474
2012-08-08 02:00:00,8,8,2,2,3,0,1,1,28.7,33.335,84,0.0,5
2012-02-04 22:00:00,2,4,22,5,2,0,1,1,17.22,21.21,44,12.998,106
2012-10-08 16:00:00,10,8,16,0,3,0,1,1,31.98,36.365,55,19.9995,371
2012-12-05 01:00:00,12,5,1,2,2,0,0,1,20.5,24.24,48,0.0,79
2011-05-19 17:00:00,5,19,17,3,2,0,1,1,22.96,26.515,78,11.0014,487
2012-03-19 05:00:00,3,19,5,0,1,0,1,1,18.04,21.97,94,0.0,31
2011-09-02 11:00:00,9,2,11,4,1,0,1,2,5.74,7.575,43,11.0014,40
2011-09-16 04:00:00,9,16,4,4,3,0,1,1,16.4,20.455,71,19.0012,3
2012-12-19 18:00:00,12,19,18,2,4,0,1,1,15.58,19.695,50,23.9994,546
2012-04-15 11:00:00,4,15,11,6,2,0,0,1,25.42,31.06,46,19.9995,301
2012-02-18 20:00:00,2,18,20,5,1,0,0,1,18.04,21.97,44,11.0014,123
2012-12-16 05:00:00,12,16,5,6,4,0,0,2,13.94,18.18,87,0.0,9
2012-12-14 09:00:00,12,14,9,4,4,0,1,1,9.84,12.12,75,8.9981,330
2012-02-17 20:00:00,2,17,20,4,1,0,1,1,16.4,20.455,35,12.998,158
2011-06-13 11:00:00,6,13,11,0,2,0,1,1,27.06,31.06,41,19.9995,106
2011-05-14 10:00:00,5,14,10,5,2,0,0,2,21.32,25.0,94,11.0014,133
2011-12-08 22:00:00,12,8,22,3,3,0,1,1,27.88,31.82,51,0.0,157
2012-08-05 20:00:00,8,5,20,6,2,0,1,2,26.24,30.305,69,19.0012,262
2012-11-07 15:00:00,11,7,15,2,3,0,1,1,32.8,35.605,41,16.9979,220
2012-10-12 18:00:00,10,12,18,4,4,0,1,2,18.86,22.725,88,19.0012,544
2011-06-06 23:00:00,6,6,23,0,2,0,1,1,26.24,30.305,69,6.0032,55
2012-09-12 15:00:00,9,12,15,2,4,0,0,3,14.76,17.425,93,11.0014,200
2012-04-14 17:00:00,4,14,17,5,2,0,0,2,25.42,31.06,33,16.9979,309
2012-10-05 10:00:00,10,5,10,4,2,0,1,1,20.5,24.24,51,27.9993,112
2012-06-14 20:00:00,6,14,20,3,2,0,1,1,27.06,31.06,65,16.9979,351
2011-04-07 22:00:00,4,7,22,3,3,1,0,2,30.34,34.09,62,8.9981,211
2011-05-07 16:00:00,5,7,16,5,3,0,1,1,33.62,37.88,46,7.0015,202
2012-01-15 05:00:00,1,15,5,6,1,0,0,2,6.56,6.82,47,22.0028,5
2012-01-12 20:00:00,1,12,20,3,4,0,0,1,13.12,17.425,81,0.0,170
2011-11-13 23:00:00,11,13,23,6,4,0,0,1,18.86,22.725,51,19.9995,49
2011-05-13 04:00:00,5,13,4,4,2,0,1,3,20.5,24.24,88,11.0014,3
2012-08-01 21:00:00,8,1,21,2,1,0,0,1,11.48,13.635,56,15.0013,81
2011-09-14 03:00:00,9,14,3,2,3,0,1,1,24.6,27.275,88,8.9981,7
2011-12-06 23:00:00,12,6,23,1,2,0,0,1,26.24,29.545,78,12.998,74
2011-12-19 04:00:00,12,19,4,0,4,0,1,1,6.56,9.09,86,8.9981,4
2012-09-05 01:00:00,9,5,1,2,2,0,1,2,24.6,28.79,78,16.9979,11
2011-07-12 05:00:00,7,12,5,1,4,0,1,3,18.86,22.725,100,11.0014,3
2012-07-11 20:00:00,7,11,20,2,4,0,1,2,13.12,15.15,49,22.0028,249
2011-04-11 11:00:00,4,11,11,0,4,0,1,2,18.04,21.97,67,30.0026,128
2011-10-17 21:00:00,10,17,21,0,4,0,1,1,20.5,24.24,77,7.0015,141
2012-10-15 05:00:00,10,15,5,0,4,0,1,2,22.96,26.515,73,19.0012,38
2011-09-16 05:00:00,9,16,5,4,3,0,1,1,15.58,19.695,76,12.998,30
2012-05-12 10:00:00,5,12,10,5,4,0,1,2,18.04,21.97,47,23.9994,127
2012-12-03 18:00:00,12,3,18,0,1,0,1,2,24.6,31.06,43,12.998,623
2011-08-11 22:00:00,8,11,22,3,4,0,1,1,14.76,18.94,87,0.0,95
2011-03-01 21:00:00,3,1,21,1,1,0,1,1,7.38,9.85,64,8.9981,49
2012-02-08 12:00:00,2,8,12,2,3,0,1,1,34.44,37.88,44,8.9981,230
2012-12-17 20:00:00,12,17,20,0,4,0,1,2,17.22,21.21,94,16.9979,192
2012-07-07 22:00:00,7,7,22,5,3,0,0,1,34.44,41.665,59,12.998,164
2011-08-15 20:00:00,8,15,20,0,3,0,1,1,27.06,31.06,74,8.9981,240
2012-06-15 02:00:00,6,15,2,4,2,0,1,1,22.96,26.515,83,7.0015,15
2011-01-05 19:00:00,1,5,19,2,2,0,0,2,18.86,22.725,84,7.0015,131
2011-04-07 02:00:00,4,7,2,3,3,1,0,1,26.24,28.79,83,0.0,30
2012-05-05 17:00:00,5,5,17,5,2,0,0,2,27.88,31.82,65,19.9995,298
2011-02-08 09:00:00,2,8,9,1,3,0,1,1,31.98,34.85,46,19.9995,182
2012-12-03 08:00:00,12,3,8,0,1,0,1,1,13.94,16.665,61,8.9981,547
2012-03-15 11:00:00,3,15,11,3,1,0,1,1,22.96,26.515,60,8.9981,151
2012-02-06 09:00:00,2,6,9,0,2,0,0,1,22.96,26.515,60,16.9979,243
2012-10-13 12:00:00,10,13,12,5,4,0,0,1,18.04,21.97,35,0.0,371
2011-03-14 12:00:00,3,14,12,0,1,0,1,1,15.58,19.695,37,0.0,54
2012-08-01 11:00:00,8,1,11,2,1,0,0,1,14.76,17.425,46,15.0013,201
2011-12-11 04:00:00,12,11,4,6,4,0,0,1,8.2,10.605,80,8.9981,7
2012-02-03 11:00:00,2,3,11,4,1,0,1,1,15.58,19.695,46,12.998,154
2011-07-08 08:00:00,7,8,8,4,3,0,0,1,29.52,34.85,79,12.998,66
2011-04-03 23:00:00,4,3,23,6,1,0,1,2,12.3,15.15,75,11.0014,40
2012-02-05 12:00:00,2,5,12,6,2,0,1,2,23.78,27.275,83,15.0013,210
2011-04-16 10:00:00,4,16,10,5,2,0,0,3,17.22,21.21,94,26.0027,21
2012-12-03 23:00:00,12,3,23,0,1,0,1,1,22.96,26.515,56,15.0013,53
2011-03-13 23:00:00,3,13,23,6,1,0,0,1,10.66,12.88,65,15.0013,23
2011-09-18 21:00:00,9,18,21,6,3,0,0,2,22.14,25.76,68,6.0032,110
2011-05-06 09:00:00,5,6,9,4,2,0,0,2,24.6,28.79,78,12.998,111
2011-06-17 00:00:00,6,17,0,4,2,0,1,1,22.96,26.515,88,6.0032,21
2012-06-05 15:00:00,6,5,15,1,2,0,0,2,25.42,30.305,61,7.0015,342
2011-09-05 08:00:00,9,5,8,0,2,0,1,1,21.32,25.0,55,15.0013,351
2012-01-05 17:00:00,1,5,17,3,2,0,1,1,30.34,33.335,48,6.0032,616
2011-04-06 05:00:00,4,6,5,2,2,0,0,1,20.5,24.24,64,0.0,5
2011-01-11 06:00:00,1,11,6,1,4,0,1,1,13.12,15.91,81,12.998,90
2011-12-09 17:00:00,12,9,17,4,3,0,1,1,29.52,33.335,51,11.0014,515
2012-08-07 13:00:00,8,7,13,1,3,0,0,1,38.54,43.94,38,16.9979,219
2012-08-05 02:00:00,8,5,2,6,2,0,1,2,21.32,25.0,63,19.9995,7
2012-07-01 21:00:00,7,1,21,6,1,0,0,1,18.04,21.97,44,15.0013,118
2011-12-06 12:00:00,12,6,12,1,2,0,0,1,33.62,37.88,46,0.0,244
2011-08-04 10:00:00,8,4,10,3,2,0,1,2,14.76,16.665,71,19.0012,63
2011-02-12 17:00:00,2,12,17,5,4,0,1,1,17.22,21.21,38,0.0,391
2012-07-07 02:00:00,7,7,2,5,3,0,0,1,31.16,37.12,72,11.0014,47
2011-11-07 07:00:00,11,7,7,0,3,0,1,1,28.7,33.335,74,16.9979,289
2012-05-12 11:00:00,5,12,11,5,4,0,1,1,18.04,21.97,44,19.0012,161
2011-04-12 00:00:00,4,12,0,1,4,0,0,1,12.3,15.91,70,7.0015,64
2011-04-08 04:00:00,4,8,4,4,3,0,1,2,27.88,31.82,89,0.0,7
2012-09-10 01:00:00,9,10,1,0,4,0,1,3,14.76,17.425,87,15.0013,13
2011-04-17 19:00:00,4,17,19,6,2,0,0,1,22.96,26.515,30,19.9995,135
2011-02-12 20:00:00,2,12,20,5,4,0,1,1,15.58,19.695,40,19.0012,178
2012-04-11 00:00:00,4,11,0,2,4,0,0,1,12.3,15.91,61,7.0015,97
2012-12-09 13:00:00,12,9,13,6,3,0,1,1,28.7,31.82,34,8.9981,238
2011-04-06 13:00:00,4,6,13,2,2,0,0,1,30.34,32.575,28,8.9981,268
2012-02-01 23:00:00,2,1,23,2,1,1,0,1,9.02,10.605,44,16.9979,32
2012-03-05 22:00:00,3,5,22,0,2,0,1,1,25.42,29.545,78,0.0,217
2011-09-17 23:00:00,9,17,23,5,3,0,0,1,18.86,22.725,82,11.0014,100
2011-05-11 08:00:00,5,11,8,2,4,0,0,1,11.48,12.88,56,22.0028,80
2012-11-18 04:00:00,11,18,4,6,4,0,0,2,12.3,14.395,81,12.998,8
2011-04-10 18:00:00,4,10,18,6,4,0,1,1,22.14,25.76,64,19.0012,456
2012-11-16 07:00:00,11,16,7,4,4,0,1,2,12.3,15.15,61,11.0014,362
2011-09-12 23:00:00,9,12,23,0,4,0,1,1,11.48,15.91,81,0.0,88
2011-10-12 14:00:00,10,12,14,2,4,0,0,1,13.94,15.15,31,22.0028,242
2012-11-10 19:00:00,11,10,19,5,4,0,1,1,18.04,21.97,51,8.9981,662
2011-12-05 22:00:00,12,5,22,0,2,0,1,1,22.14,25.76,83,12.998,147
2012-08-01 07:00:00,8,1,7,2,1,0,0,2,12.3,16.665,52,0.0,23
2012-06-13 23:00:00,6,13,23,2,2,0,1,1,25.42,31.06,50,19.0012,128
2012-11-10 00:00:00,11,10,0,5,4,0,1,1,18.04,21.97,51,8.9981,41
2012-10-08 08:00:00,10,8,8,0,3,0,1,3,25.42,27.275,91,11.0014,112
2011-12-04 18:00:00,12,4,18,6,2,0,1,3,18.04,21.97,77,15.0013,203
2011-08-12 12:00:00,8,12,12,4,4,0,1,1,11.48,12.88,52,22.0028,148
2012-12-14 03:00:00,12,14,3,4,4,0,1,1,8.2,11.365,69,7.0015,12
2011-02-01 01:00:00,2,1,1,1,1,0,0,2,18.04,21.97,94,16.9979,16
2012-05-10 06:00:00,5,10,6,3,4,0,1,1,21.32,25.0,83,0.0,133
2011-05-15 11:00:00,5,15,11,6,2,0,0,1,24.6,28.79,78,15.0013,202
2012-03-03 14:00:00,3,3,14,5,1,0,0,2,18.86,22.725,44,23.9994,279
2011-04-04 14:00:00,4,4,14,0,2,0,1,2,30.34,32.575,27,32.9975,76
2011-08-18 12:00:00,8,18,12,3,3,0,1,1,32.8,37.12,52,19.0012,139
2011-07-14 15:00:00,7,14,15,3,3,0,1,1,31.16,33.335,33,19.9995,138
2012-07-14 01:00:00,7,14,1,5,3,0,0,2,28.7,32.575,51,7.0015,105
2011-03-09 09:00:00,3,9,9,2,3,0,0,2,27.06,31.06,69,16.9979,118
2011-07-16 13:00:00,7,16,13,5,3,0,0,1,31.16,34.09,45,19.9995,276
2012-03-03 06:00:00,3,3,6,5,1,0,0,2,14.76,18.18,93,6.0032,6
2011-02-03 04:00:00,2,3,4,3,1,0,1,1,8.2,10.605,75,8.9981,0
2011-10-15 15:00:00,10,15,15,5,4,0,0,1,25.42,31.06,31,32.9975,211
2011-07-19 03:00:00,7,19,3,1,3,0,1,1,29.52,34.09,70,11.0014,1
2011-04-12 09:00:00,4,12,9,1,4,0,0,1,12.3,16.665,81,0.0,114
2012-04-08 20:00:00,4,8,20,6,3,0,0,1,33.62,38.635,52,19.9995,195
2011-09-03 19:00:00,9,3,19,5,1,0,1,2,13.94,15.15,76,22.0028,123
2012-02-09 03:00:00,2,9,3,3,3,0,0,1,27.06,29.545,89,6.0032,33
2012-04-06 18:00:00,4,6,18,4,2,0,1,1,26.24,31.06,38,26.0027,719
2012-09-05 22:00:00,9,5,22,2,2,0,1,3,19.68,23.485,82,7.0015,62
2012-04-02 23:00:00,4,2,23,0,1,0,0,2,9.84,12.12,87,8.9981,66
2011-08-13 10:00:00,8,13,10,5,3,0,0,2,29.52,34.85,74,15.0013,163
2012-09-13 20:00:00,9,13,20,3,3,0,1,1,25.42,30.305,69,7.0015,408
2012-05-15 10:00:00,5,15,10,1,2,0,1,1,25.42,29.545,78,7.0015,144
2011-10-13 10:00:00,10,13,10,3,4,0,1,3,22.96,26.515,100,8.9981,53
2012-08-15 13:00:00,8,15,13,2,3,0,1,2,31.98,35.605,49,12.998,206
2011-09-04 00:00:00,9,4,0,6,2,0,0,2,12.3,14.395,87,15.0013,26
2012-07-15 11:00:00,7,15,11,6,3,0,0,1,33.62,38.635,52,11.0014,281
2011-09-17 10:00:00,9,17,10,5,3,0,0,2,20.5,24.24,68,19.0012,177
2011-05-14 20:00:00,5,14,20,5,2,0,0,3,22.14,25.76,94,8.9981,115
2011-10-13 13:00:00,10,13,13,3,4,0,1,2,26.24,28.79,83,11.0014,142
2011-07-09 09:00:00,7,9,9,5,3,0,1,3,24.6,27.275,88,8.9981,176
2012-11-19 12:00:00,11,19,12,0,4,0,1,2,16.4,20.455,62,19.0012,207
2011-04-02 01:00:00,4,2,1,5,1,0,1,2,6.56,11.365,59,0.0,7
2012-04-18 16:00:00,4,18,16,2,2,0,1,2,17.22,21.21,77,15.0013,199
2011-08-17 23:00:00,8,17,23,2,3,0,1,1,28.7,32.575,65,19.0012,85
2011-04-14 17:00:00,4,14,17,3,2,0,1,1,24.6,30.305,28,0.0,338
2012-12-11 01:00:00,12,11,1,1,4,1,0,1,16.4,20.455,76,11.0014,26
2012-08-04 11:00:00,8,4,11,5,2,0,0,1,20.5,24.24,25,19.0012,209
2011-10-08 14:00:00,10,8,14,5,3,0,1,1,34.44,36.365,34,22.0028,116
2012-07-13 05:00:00,7,13,5,4,3,0,1,2,27.06,31.82,56,6.0032,30
2012-08-12 15:00:00,8,12,15,6,4,0,0,1,17.22,21.21,82,11.0014,374
2012-12-07 16:00:00,12,7,16,4,3,0,1,1,32.8,35.605,36,12.998,370
2012-06-03 19:00:00,6,3,19,6,1,0,1,1,13.94,15.15,46,19.9995,278
2012-09-15 14:00:00,9,15,14,5,3,0,0,1,27.88,31.82,34,22.0028,390
2011-03-16 05:00:00,3,16,5,2,1,0,1,2,12.3,15.91,93,7.0015,3
2012-11-14 22:00:00,11,14,22,2,4,0,1,1,11.48,15.91,61,0.0,167
2012-02-09 00:00:00,2,9,0,3,3,0,0,2,27.06,29.545,89,6.0032,72
2012-08-11 02:00:00,8,11,2,5,4,0,1,2,12.3,14.395,49,15.0013,5
